0.47297
0.33019
0.76087
0.67308
0.44025
0.39326
0.37037
0.51852
0.4375
0.25926
0.46358
0.57377
0.45752
0.43478
0.37838
0.56911
0.48276
0.21472
0.60345
0.6087
0.33816
0.43478
0.42683
0.55556
0.25547
0.27888
0.70707
0.63636
0.45161
0.46358
0.58333
0.61947
