14.62,14.56,13.49,10.49,12.55,13.5,11.77,11.08,14.96,13.14,8.298,8.069,16.54,15.11,7.505,7.505,12.83,14.72,6,9.161,6.75,14.43,9.525,13.48,14.71,13.17,13.43,12.2,14.71,12.86,14.33,12.59
2.291,1.892,1.81,1.505,1.726,1.987,1.642,1.565,2.233,1.739,1.259,1.23,2.548,2.029,1.167,1.167,1.753,2.233,1,1.344,1.083,1.869,1.391,1.809,1.938,1.797,1.965,1.689,1.937,1.762,1.833,1.731
1.262,1,1.007,1.346,1,1.14,1.696,1.209,1,1,2.972,2.714,1.648,1,2.036,2.036,1.785,1.258,2.382,2.194,2.924,1.229,1.811,1,1,1.436,1.095,1.39,1,1.842,1,1.14
8.246,9.9,2.59,3.723,8.348,5.615,3.612,3.863,4.819,9.425,3.882,4.085,6.524,9.9,3.904,3.904,9.9,6.838,3.689,5.315,5.915,5.923,3.647,4.162,6.945,7.767,4.913,4.459,7.516,6.928,9.9,4.327
0.09554,0.04788,0.06597,0.03317,0.06132,0.06157,0.05482,0.06249,0.07701,0.06139,0.04633,0.06322,0.0886,0.05079,0.05514,0.05514,0.3246,0.06886,0.04856,0.0484,0.04353,0.08268,0.05764,0.08016,0.05687,0.05727,0.05377,0.04668,0.09081,0.07268,0.09796,0.1345
-0.9904,-0.4888,-0.7595,-0.4484,-0.5004,-0.9046,-0.7203,-0.9704,-0.9232,-0.4584,-0.6805,-0.2922,-0.9886,-0.2845,-0.8866,-0.8866,-4.425,-0.567,-0.6008,-0.573,-0.3365,-1.13,-0.7697,-1.18,-0.2501,-0.3925,-0.6093,-0.5601,-1.194,-0.8809,-1.146,-2.379
10.89,12.23,8.094,7.441,6.954,11.42,7.732,9.826,10.45,11.96,7.346,4.299,10.86,7.362,8.996,8.996,35.07,10.43,6.32,8.283,6.775,13.5,7.383,11.31,9.903,9.686,8.665,8.509,13.7,11.52,11.6,19.13
