11.78,8.095,11.96,7.271,14.87,9.781,4.891,14.98,12.9,8.708,3.002,8.293,9.913,10.27,3.902,7.412,10.71,7.345,5.476,5.269,4.582,15.42,4.156,15.42,8.362,7.692,5.874,7.1,9.707,11.72,9.428,16.11
1.884,1.295,1.921,1.163,2.376,1.567,1.284,2.38,2.066,1.393,0.4803,1.327,1.586,1.636,0.6242,1.186,1.713,1.175,0.8761,0.8427,0.7181,2.467,0.6651,2.467,1.338,1.231,0.9392,1.139,1.547,1.874,1.5,2.577
1.453,1.005,2.257,1.594,2.502,1.72,100,2.469,1.493,0.8657,6.281,0.7683,1.018,1.314,1.916,1.027,0.5684,2.024,1.47,3.114,6.387,4.318,2.127,4.318,1.169,1.53,2.523,3.182,1.402,1.353,0.6812,2.61
6.474,7.341,3.704,4.103,5.354,6.058,4.027,6.951,4.623,7.182,3.991,6.822,5.151,5.475,3.927,7.802,2.624,7.353,3.673,4.126,5.389,6.479,3.336,6.479,8.23,7.663,4.507,4.447,6.554,6.118,2.784,6.663
0.0879,0.04942,0.05627,0.07651,0.05517,0.06055,0.07251,0.05206,0.04784,0.0545,0.04662,0.0545,0.05098,0.08232,0.05975,0.0549,0.1438,0.0563,0.05238,0.05162,0.06328,0.05055,0.05247,0.05055,0.05618,0.06039,0.05372,0.1154,0.04615,0.0766,0.03999,0.05398
-0.864,-0.5424,-0.953,-1.186,-0.403,-0.7647,-0.8224,-0.5608,-0.3043,-0.6254,-0.6809,-0.6254,-0.6468,-1.341,-0.6845,-0.5915,-1.909,-0.5016,-0.5605,-0.624,-0.7414,-0.4822,-0.703,-0.4822,-0.3481,-0.6121,-0.7269,-2.128,-0.6664,-1.135,-0.4627,-0.6576
10.15,11.35,8.254,11.13,5.817,10.18,7.641,7.086,5.982,11.67,6.857,11.67,8.769,13.6,7.136,11.65,18.61,10.07,6.677,7.259,9.46,8.252,7.31,8.252,9.851,11.37,8.476,16.89,10.99,13,8.108,7.624
