2.9167
1.02471
1.2963
0.81395
1.5909
0.64815
2.6923
0.85366
1.5217
1.0294
2.5
0.51471
0.76087
0.66038
1.8421
0.5
1.0606
1.0606
1.8421
0.92105
1.3462
1.3462
1.0294
2.0588
0.9459
1
1.75
0.77778
0.625
0.60345
0.74468
1.75
