20.183,64.003,28.731,43.779,16.782,72.097,16.016,50.386,57.865,80.388,28.837,29.539,16.219,53.798,36.638,63.991,130.22,72.715,9.7148,48.509,12.739,30.962,7.2388,52.854,82.294,78.17,18.797,47.83,23.426,51.396,24.962,42.402
19.979,63.325,28.413,43.528,16.591,71.818,15.638,51.107,57.263,80.594,28.363,29.225,16,53.266,36.031,63.75,129.01,72.439,9.5653,48.28,12.535,30.356,7.1307,52.718,81.883,78.205,18.429,47.981,22.944,50.894,24.607,42.371
19.776,62.586,28.098,43.268,16.402,71.529,15.277,51.77,56.665,80.74,27.9,28.913,15.786,52.732,35.433,63.491,127.8,72.146,9.4219,48.041,12.339,29.764,7.0272,52.566,81.45,78.207,18.07,48.106,22.477,50.387,24.256,42.314
19.575,61.792,27.785,43.002,16.214,71.232,14.933,52.379,56.071,80.829,27.449,28.604,15.576,52.197,34.843,63.216,126.6,71.836,9.2844,47.793,12.15,29.186,6.9281,52.4,80.996,78.175,17.721,48.205,22.025,49.875,23.908,42.232
19.375,60.946,27.475,42.728,16.029,70.927,14.606,52.935,55.481,80.86,27.009,28.297,15.372,51.661,34.261,62.925,125.41,71.511,9.1528,47.535,11.969,28.623,6.8335,52.22,80.521,78.111,17.382,48.28,21.588,49.359,23.562,42.126
19.177,60.052,27.166,42.447,15.846,70.614,14.295,53.442,54.895,80.837,26.58,27.993,15.172,51.123,33.688,62.617,124.22,71.17,9.0268,47.267,11.794,28.073,6.7432,52.026,80.027,78.015,17.052,48.33,21.165,48.838,23.22,41.996
18.98,59.114,26.86,42.16,15.664,70.292,14,53.9,54.313,80.761,26.162,27.691,14.977,50.583,33.124,62.295,123.04,70.813,8.9065,46.991,11.627,27.538,6.6571,51.818,79.514,77.889,16.731,48.357,20.756,48.313,22.88,41.843
18.785,58.135,26.556,41.867,15.485,69.963,13.721,54.312,53.734,80.634,25.754,27.392,14.787,50.042,32.568,61.958,121.87,70.442,8.7917,46.706,11.467,27.015,6.5752,51.598,78.982,77.732,16.419,48.36,20.361,47.785,22.544,41.667
18.591,57.12,26.255,41.567,15.308,69.626,13.458,54.681,53.16,80.457,25.356,27.094,14.602,49.5,32.02,61.606,120.7,70.056,8.6822,46.413,11.313,26.506,6.4973,51.364,78.432,77.547,16.115,48.341,19.979,47.252,22.21,41.47
18.399,56.071,25.956,41.261,15.132,69.282,13.209,55.009,52.589,80.232,24.968,26.8,14.422,48.955,31.481,61.24,119.54,69.656,8.578,46.111,11.166,26.01,6.4235,51.119,77.864,77.333,15.821,48.301,19.611,46.717,21.879,41.252
18.209,54.994,25.659,40.949,14.959,68.93,12.976,55.297,52.023,79.96,24.59,26.508,14.246,48.41,30.949,60.861,118.39,69.243,8.4789,45.802,11.025,25.527,6.3535,50.861,77.28,77.092,15.534,48.239,19.255,46.178,21.551,41.015
18.02,53.892,25.364,40.632,14.787,68.572,12.757,55.549,51.46,79.644,24.222,26.218,14.075,47.862,30.426,60.469,117.25,68.817,8.3849,45.485,10.891,25.056,6.2873,50.592,76.68,76.824,15.256,48.157,18.912,45.637,21.226,40.758
17.833,52.768,25.072,40.31,14.617,68.206,12.552,55.766,50.901,79.285,23.863,25.93,13.908,47.314,29.911,60.065,116.11,68.378,8.2958,45.161,10.763,24.598,6.2248,50.311,76.064,76.53,14.987,48.055,18.581,45.092,20.904,40.482
17.647,51.627,24.782,39.983,14.45,67.834,12.362,55.95,50.346,78.885,23.514,25.645,13.746,46.763,29.404,59.648,114.97,67.927,8.2115,44.83,10.641,24.151,6.166,50.02,75.434,76.211,14.725,47.934,18.262,44.546,20.585,40.188
17.463,50.473,24.494,39.65,14.284,67.455,12.185,56.105,49.795,78.445,23.173,25.362,13.588,46.211,28.904,59.219,113.85,67.464,8.1319,44.491,10.525,23.717,6.1107,49.719,74.789,75.869,14.47,47.794,17.954,43.998,20.269,39.878
17.281,49.309,24.208,39.313,14.12,67.07,12.021,56.231,49.248,77.967,22.841,25.082,13.435,45.658,28.413,58.78,112.73,66.99,8.0569,44.147,10.415,23.294,6.0588,49.407,74.131,75.503,14.224,47.637,17.658,43.447,19.956,39.551
